学校名称,位置,院校隶属,是否有研究生院,是否自划线,是否双一流,图标链接,url
扬州大学,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/11117.jpg,/sch/schoolInfo--schId-368161.dhtml
南京工程学院,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/11276.jpg,/sch/schoolInfo--schId-302972979.dhtml
南京审计大学,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/11287.jpg,/sch/schoolInfo--schId-302973180.dhtml
江苏理工学院,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/11463.jpg,/sch/schoolInfo--schId-302975077.dhtml
江苏海洋大学,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/11641.jpg,/sch/schoolInfo--schId-688909698.dhtml
金陵科技学院,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/13573.jpg,/sch/schoolInfo--schId-2807891547.dhtml
国网电力科学研究院,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/82303.jpg,/sch/schoolInfo--schId-368154.dhtml
南京水利科学研究院,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/82306.jpg,/sch/schoolInfo--schId-368153.dhtml
中国航空研究院(609所),,江苏,1,1,0,https://t1.chei.com.cn/common/xh/82927.jpg,/sch/schoolInfo--schId-368334.dhtml
中国舰船研究院(中国船舶科学研究中心),,江苏,1,1,0,https://t1.chei.com.cn/common/xh/86205.jpg,/sch/schoolInfo--schId-368169.dhtml
中国舰船研究院(江苏自动化研究所),,江苏,1,1,0,https://t1.chei.com.cn/common/xh/86210.jpg,/sch/schoolInfo--schId-368165.dhtml
江苏省中国科学院植物研究所,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/88001.jpg,/sch/schoolInfo--schId-368187.dhtml
江苏省血吸虫病防治研究所,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/88002.jpg,/sch/schoolInfo--schId-368166.dhtml
中共江苏省委党校,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/89632.jpg,/sch/schoolInfo--schId-368176.dhtml
陆军指挥学院,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/91003.jpg,/sch/schoolInfo--schId-368168.dhtml
陆军工程大学,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/91004.jpg,/sch/schoolInfo--schId-368162.dhtml
海军指挥学院,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/91015.jpg,/sch/schoolInfo--schId-368173.dhtml
空军勤务学院,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/91031.jpg,/sch/schoolInfo--schId-368174.dhtml
战略支援部队第五十六研究所,,江苏,1,1,0,https://t1.chei.com.cn/common/xh/91108.jpg,/sch/schoolInfo--schId-368175.dhtml
浙江大学,,浙江,0,0,1,https://t1.chei.com.cn/common/xh/10335.jpg,/sch/schoolInfo--schId-368213.dhtml
杭州电子科技大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10336.jpg,/sch/schoolInfo--schId-368219.dhtml
浙江工业大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10337.jpg,/sch/schoolInfo--schId-368218.dhtml
浙江理工大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10338.jpg,/sch/schoolInfo--schId-368217.dhtml
浙江海洋大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10340.jpg,/sch/schoolInfo--schId-677911.dhtml
浙江农林大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10341.jpg,/sch/schoolInfo--schId-368216.dhtml
温州医科大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10343.jpg,/sch/schoolInfo--schId-368211.dhtml
浙江中医药大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10344.jpg,/sch/schoolInfo--schId-368215.dhtml
浙江师范大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10345.jpg,/sch/schoolInfo--schId-368220.dhtml
杭州师范大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10346.jpg,/sch/schoolInfo--schId-368214.dhtml
湖州师范学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10347.jpg,/sch/schoolInfo--schId-302961122.dhtml
绍兴文理学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10349.jpg,/sch/schoolInfo--schId-688908649.dhtml
台州学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10350.jpg,/sch/schoolInfo--schId-2807890898.dhtml
温州大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10351.jpg,/sch/schoolInfo--schId-368221.dhtml
丽水学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10352.jpg,/sch/schoolInfo--schId-2807890957.dhtml
浙江工商大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10353.jpg,/sch/schoolInfo--schId-368210.dhtml
嘉兴学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10354.jpg,/sch/schoolInfo--schId-2807891016.dhtml
中国美术学院,,浙江,1,1,1,https://t1.chei.com.cn/common/xh/10355.jpg,/sch/schoolInfo--schId-368203.dhtml
中国计量大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10356.jpg,/sch/schoolInfo--schId-368205.dhtml
浙江万里学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/10876.jpg,/sch/schoolInfo--schId-302968602.dhtml
浙江科技学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/11057.jpg,/sch/schoolInfo--schId-688909631.dhtml
宁波工程学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/11058.jpg,/sch/schoolInfo--schId-2807891075.dhtml
浙江财经大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/11482.jpg,/sch/schoolInfo--schId-368206.dhtml
浙江警察学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/11483.jpg,/sch/schoolInfo--schId-2807891134.dhtml
宁波大学,,浙江,1,1,1,https://t1.chei.com.cn/common/xh/11646.jpg,/sch/schoolInfo--schId-368207.dhtml
浙江传媒学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/11647.jpg,/sch/schoolInfo--schId-302980714.dhtml
浙大城市学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/13021.jpg,/sch/schoolInfo--schId-2807892271.dhtml
杭州医学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/13023.jpg,/sch/schoolInfo--schId-2807892033.dhtml
浙江音乐学院,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/14535.jpg,/sch/schoolInfo--schId-1865235773.dhtml
西湖大学,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/14626.jpg,/sch/schoolInfo--schId-2615441003.dhtml
自然资源部第二海洋研究所,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/85302.jpg,/sch/schoolInfo--schId-368208.dhtml
中国舰船研究院(杭州应用声学研究所),,浙江,1,1,0,https://t1.chei.com.cn/common/xh/86204.jpg,/sch/schoolInfo--schId-368212.dhtml
中共浙江省委党校,,浙江,1,1,0,https://t1.chei.com.cn/common/xh/89633.jpg,/sch/schoolInfo--schId-368204.dhtml
安徽大学,,安徽,1,1,1,https://t1.chei.com.cn/common/xh/10357.jpg,/sch/schoolInfo--schId-368224.dhtml
中国科学技术大学,,安徽,0,0,1,https://t1.chei.com.cn/common/xh/10358.jpg,/sch/schoolInfo--schId-368237.dhtml
合肥工业大学,,安徽,1,1,1,https://t1.chei.com.cn/common/xh/10359.jpg,/sch/schoolInfo--schId-368238.dhtml
安徽工业大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10360.jpg,/sch/schoolInfo--schId-368234.dhtml
安徽理工大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10361.jpg,/sch/schoolInfo--schId-368239.dhtml
安徽工程大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10363.jpg,/sch/schoolInfo--schId-368240.dhtml
安徽农业大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10364.jpg,/sch/schoolInfo--schId-368241.dhtml
安徽医科大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10366.jpg,/sch/schoolInfo--schId-368242.dhtml
蚌埠医学院,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10367.jpg,/sch/schoolInfo--schId-368243.dhtml
皖南医学院,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10368.jpg,/sch/schoolInfo--schId-368244.dhtml
安徽中医药大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10369.jpg,/sch/schoolInfo--schId-368245.dhtml
安徽师范大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10370.jpg,/sch/schoolInfo--schId-368236.dhtml
阜阳师范大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10371.jpg,/sch/schoolInfo--schId-688908731.dhtml
安庆师范大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10372.jpg,/sch/schoolInfo--schId-677978.dhtml
淮北师范大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10373.jpg,/sch/schoolInfo--schId-368233.dhtml
安徽财经大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10378.jpg,/sch/schoolInfo--schId-368232.dhtml
安徽建筑大学,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10878.jpg,/sch/schoolInfo--schId-678849.dhtml
安徽科技学院,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/10879.jpg,/sch/schoolInfo--schId-302968759.dhtml
合肥学院,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/11059.jpg,/sch/schoolInfo--schId-302972195.dhtml
合肥师范学院,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/14098.jpg,/sch/schoolInfo--schId-302982619.dhtml
中钢集团马鞍山矿山研究院,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/82604.jpg,/sch/schoolInfo--schId-368226.dhtml
陆军炮兵防空兵学院,,安徽,1,1,0,https://t1.chei.com.cn/common/xh/91007.jpg,/sch/schoolInfo--schId-368223.dhtml
厦门大学,,福建,0,0,1,https://t1.chei.com.cn/common/xh/10384.jpg,/sch/schoolInfo--schId-368256.dhtml
华侨大学,,福建,1,1,0,https://t1.chei.com.cn/common/xh/10385.jpg,/sch/schoolInfo--schId-368255.dhtml
福州大学,,福建,1,1,1,https://t1.chei.com.cn/common/xh/10386.jpg,/sch/schoolInfo--schId-368254.dhtml
福建理工大学,,福建,1,1,0,https://t1.chei.com.cn/common/xh/10388.jpg,/sch/schoolInfo--schId-688908804.dhtml
福建农林大学,,福建,1,1,0,https://t1.chei.com.cn/common/xh/10389.jpg,/sch/schoolInfo--schId-368253.dhtml
集美大学,,福建,1,1,0,https://t1.chei.com.cn/common/xh/10390.jpg,/sch/schoolInfo--schId-368249.dhtml
福建医科大学,,福建,1,1,0,https://t1.chei.com.cn/common/xh/10392.jpg,/sch/schoolInfo--schId-368252.dhtml
福建中医药大学,,福建,1,1,0,https://t1.chei.com.cn/common/xh/10393.jpg,/sch/schoolInfo--schId-368251.dhtml
福建师范大学,,福建,1,1,0,https://t1.chei.com.cn/common/xh/10394.jpg,/sch/schoolInfo--schId-368246.dhtml
闽江学院,,福建,1,1,0,https://t1.chei.com.cn/common/xh/10395.jpg,/sch/schoolInfo--schId-302961334.dhtml
泉州师范学院,,福建,1,1,0,https://t1.chei.com.cn/common/xh/10399.jpg,/sch/schoolInfo--schId-302961587.dhtml
闽南师范大学,,福建,1,1,0,https://t1.chei.com.cn/common/xh/10402.jpg,/sch/schoolInfo--schId-368250.dhtml
厦门理工学院,,福建,1,1,0,https://t1.chei.com.cn/common/xh/11062.jpg,/sch/schoolInfo--schId-302972497.dhtml
莆田学院,,福建,1,1,0,https://t1.chei.com.cn/common/xh/11498.jpg,/sch/schoolInfo--schId-2807891370.dhtml
厦门国家会计学院,,福建,1,1,0,https://t1.chei.com.cn/common/xh/80403.jpg,/sch/schoolInfo--schId-219711693.dhtml
自然资源部第三海洋研究所,,福建,1,1,0,https://t1.chei.com.cn/common/xh/85303.jpg,/sch/schoolInfo--schId-368247.dhtml
南昌大学,,江西,1,1,1,https://t1.chei.com.cn/common/xh/10403.jpg,/sch/schoolInfo--schId-368259.dhtml
华东交通大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10404.jpg,/sch/schoolInfo--schId-368267.dhtml
东华理工大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10405.jpg,/sch/schoolInfo--schId-368266.dhtml
南昌航空大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10406.jpg,/sch/schoolInfo--schId-368265.dhtml
江西理工大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10407.jpg,/sch/schoolInfo--schId-368264.dhtml
景德镇陶瓷大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10408.jpg,/sch/schoolInfo--schId-368258.dhtml
江西农业大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10410.jpg,/sch/schoolInfo--schId-368269.dhtml
江西中医药大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10412.jpg,/sch/schoolInfo--schId-368263.dhtml
赣南医学院,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10413.jpg,/sch/schoolInfo--schId-688908884.dhtml
江西师范大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10414.jpg,/sch/schoolInfo--schId-368262.dhtml
宜春学院,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10417.jpg,/sch/schoolInfo--schId-302961817.dhtml
赣南师范大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10418.jpg,/sch/schoolInfo--schId-368261.dhtml
井冈山大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10419.jpg,/sch/schoolInfo--schId-302962123.dhtml
江西财经大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/10421.jpg,/sch/schoolInfo--schId-368260.dhtml
江西科技师范大学,,江西,1,1,0,https://t1.chei.com.cn/common/xh/11318.jpg,/sch/schoolInfo--schId-678983.dhtml
南昌工程学院,,江西,1,1,0,https://t1.chei.com.cn/common/xh/11319.jpg,/sch/schoolInfo--schId-302973471.dhtml
中国航空研究院(602所),,江西,1,1,0,https://t1.chei.com.cn/common/xh/82938.jpg,/sch/schoolInfo--schId-368257.dhtml
陆军步兵学院,,江西,1,1,0,https://t1.chei.com.cn/common/xh/91005.jpg,/sch/schoolInfo--schId-688910183.dhtml
山东大学,,山东,0,0,1,https://t1.chei.com.cn/common/xh/10422.jpg,/sch/schoolInfo--schId-368289.dhtml
中国海洋大学,,山东,1,1,1,https://t1.chei.com.cn/common/xh/10423.jpg,/sch/schoolInfo--schId-368290.dhtml
山东科技大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10424.jpg,/sch/schoolInfo--schId-368291.dhtml
中国石油大学(华东),,山东,0,0,1,https://t1.chei.com.cn/common/xh/10425.jpg,/sch/schoolInfo--schId-368302.dhtml
青岛科技大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10426.jpg,/sch/schoolInfo--schId-368292.dhtml
济南大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10427.jpg,/sch/schoolInfo--schId-368278.dhtml
青岛理工大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10429.jpg,/sch/schoolInfo--schId-368286.dhtml
山东建筑大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10430.jpg,/sch/schoolInfo--schId-368293.dhtml
齐鲁工业大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10431.jpg,/sch/schoolInfo--schId-368294.dhtml
山东理工大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10433.jpg,/sch/schoolInfo--schId-368279.dhtml
山东农业大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10434.jpg,/sch/schoolInfo--schId-368295.dhtml
青岛农业大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10435.jpg,/sch/schoolInfo--schId-368296.dhtml
潍坊医学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10438.jpg,/sch/schoolInfo--schId-368297.dhtml
山东第一医科大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10439.jpg,/sch/schoolInfo--schId-368298.dhtml
滨州医学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10440.jpg,/sch/schoolInfo--schId-368299.dhtml
山东中医药大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10441.jpg,/sch/schoolInfo--schId-368300.dhtml
济宁医学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10443.jpg,/sch/schoolInfo--schId-302964566.dhtml
山东师范大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10445.jpg,/sch/schoolInfo--schId-368301.dhtml
曲阜师范大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10446.jpg,/sch/schoolInfo--schId-368284.dhtml
聊城大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10447.jpg,/sch/schoolInfo--schId-368287.dhtml
滨州学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10449.jpg,/sch/schoolInfo--schId-2807891665.dhtml
鲁东大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10451.jpg,/sch/schoolInfo--schId-368288.dhtml
临沂大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10452.jpg,/sch/schoolInfo--schId-2124775747.dhtml
山东财经大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10456.jpg,/sch/schoolInfo--schId-368273.dhtml
山东体育学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10457.jpg,/sch/schoolInfo--schId-368274.dhtml
山东艺术学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10458.jpg,/sch/schoolInfo--schId-368275.dhtml
山东工艺美术学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/10908.jpg,/sch/schoolInfo--schId-678916.dhtml
青岛大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/11065.jpg,/sch/schoolInfo--schId-368271.dhtml
烟台大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/11066.jpg,/sch/schoolInfo--schId-368276.dhtml
山东交通学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/11510.jpg,/sch/schoolInfo--schId-302975262.dhtml
山东工商学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/11688.jpg,/sch/schoolInfo--schId-688909784.dhtml
山东政法学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/14100.jpg,/sch/schoolInfo--schId-302982783.dhtml
中国兵器科学研究院(山东非金属材料研究所),,山东,1,1,0,https://t1.chei.com.cn/common/xh/83115.jpg,/sch/schoolInfo--schId-368281.dhtml
自然资源部第一海洋研究所,,山东,1,1,0,https://t1.chei.com.cn/common/xh/85301.jpg,/sch/schoolInfo--schId-368282.dhtml
中共山东省委党校(山东行政学院),,山东,1,1,0,https://t1.chei.com.cn/common/xh/89637.jpg,/sch/schoolInfo--schId-368283.dhtml
海军潜艇学院,,山东,1,1,0,https://t1.chei.com.cn/common/xh/91018.jpg,/sch/schoolInfo--schId-368272.dhtml
海军航空大学,,山东,1,1,0,https://t1.chei.com.cn/common/xh/91019.jpg,/sch/schoolInfo--schId-368270.dhtml
华北水利水电大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10078.jpg,/sch/schoolInfo--schId-368315.dhtml
郑州大学,,河南,1,1,1,https://t1.chei.com.cn/common/xh/10459.jpg,/sch/schoolInfo--schId-368317.dhtml
河南理工大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10460.jpg,/sch/schoolInfo--schId-368318.dhtml
郑州轻工业大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10462.jpg,/sch/schoolInfo--schId-368319.dhtml
河南工业大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10463.jpg,/sch/schoolInfo--schId-368320.dhtml
河南科技大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10464.jpg,/sch/schoolInfo--schId-368326.dhtml
中原工学院,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10465.jpg,/sch/schoolInfo--schId-368321.dhtml
河南农业大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10466.jpg,/sch/schoolInfo--schId-368322.dhtml
河南科技学院,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10467.jpg,/sch/schoolInfo--schId-678045.dhtml
河南中医药大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10471.jpg,/sch/schoolInfo--schId-368323.dhtml
新乡医学院,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10472.jpg,/sch/schoolInfo--schId-368324.dhtml
河南大学,,河南,1,1,1,https://t1.chei.com.cn/common/xh/10475.jpg,/sch/schoolInfo--schId-368325.dhtml
河南师范大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10476.jpg,/sch/schoolInfo--schId-368327.dhtml
信阳师范大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10477.jpg,/sch/schoolInfo--schId-368313.dhtml
安阳师范学院,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10479.jpg,/sch/schoolInfo--schId-302964838.dhtml
南阳师范学院,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10481.jpg,/sch/schoolInfo--schId-302965003.dhtml
洛阳师范学院,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10482.jpg,/sch/schoolInfo--schId-302965252.dhtml
河南财经政法大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10484.jpg,/sch/schoolInfo--schId-368304.dhtml
郑州航空工业管理学院,,河南,1,1,0,https://t1.chei.com.cn/common/xh/10485.jpg,/sch/schoolInfo--schId-688908956.dhtml
中钢集团洛阳耐火材料研究院,,河南,1,1,0,https://t1.chei.com.cn/common/xh/82606.jpg,/sch/schoolInfo--schId-368305.dhtml
郑州机械研究所,,河南,1,1,0,https://t1.chei.com.cn/common/xh/82708.jpg,/sch/schoolInfo--schId-368306.dhtml
中国航空研究院(014中心),,河南,1,1,0,https://t1.chei.com.cn/common/xh/82907.jpg,/sch/schoolInfo--schId-368307.dhtml
中国航空研究院(613所),,河南,1,1,0,https://t1.chei.com.cn/common/xh/82908.jpg,/sch/schoolInfo--schId-368303.dhtml
中国烟草总公司郑州烟草研究院,,河南,1,1,0,https://t1.chei.com.cn/common/xh/83708.jpg,/sch/schoolInfo--schId-368314.dhtml
中国舰船研究院(郑州机电工程研究所),,河南,1,1,0,https://t1.chei.com.cn/common/xh/86213.jpg,/sch/schoolInfo--schId-368309.dhtml
中国舰船研究院(洛阳船舶材料研究所),,河南,1,1,0,https://t1.chei.com.cn/common/xh/86214.jpg,/sch/schoolInfo--schId-368310.dhtml
信息工程大学,,河南,1,1,0,https://t1.chei.com.cn/common/xh/91037.jpg,/sch/schoolInfo--schId-368312.dhtml
武汉大学,,湖北,0,0,1,https://t1.chei.com.cn/common/xh/10486.jpg,/sch/schoolInfo--schId-368357.dhtml
华中科技大学,,湖北,0,0,1,https://t1.chei.com.cn/common/xh/10487.jpg,/sch/schoolInfo--schId-368358.dhtml
武汉科技大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10488.jpg,/sch/schoolInfo--schId-368359.dhtml
长江大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10489.jpg,/sch/schoolInfo--schId-368360.dhtml
武汉工程大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10490.jpg,/sch/schoolInfo--schId-368361.dhtml
中国地质大学(武汉),,湖北,0,0,1,https://t1.chei.com.cn/common/xh/10491.jpg,/sch/schoolInfo--schId-368369.dhtml
武汉纺织大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10495.jpg,/sch/schoolInfo--schId-368362.dhtml
武汉轻工大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10496.jpg,/sch/schoolInfo--schId-368354.dhtml
武汉理工大学,,湖北,1,1,1,https://t1.chei.com.cn/common/xh/10497.jpg,/sch/schoolInfo--schId-368363.dhtml
湖北工业大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10500.jpg,/sch/schoolInfo--schId-368364.dhtml
华中农业大学,,湖北,1,1,1,https://t1.chei.com.cn/common/xh/10504.jpg,/sch/schoolInfo--schId-368365.dhtml
湖北中医药大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10507.jpg,/sch/schoolInfo--schId-368371.dhtml
华中师范大学,,湖北,1,1,1,https://t1.chei.com.cn/common/xh/10511.jpg,/sch/schoolInfo--schId-368378.dhtml
湖北大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10512.jpg,/sch/schoolInfo--schId-368377.dhtml
湖北师范大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10513.jpg,/sch/schoolInfo--schId-678112.dhtml
黄冈师范学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10514.jpg,/sch/schoolInfo--schId-302965423.dhtml
湖北民族大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10517.jpg,/sch/schoolInfo--schId-678179.dhtml
湖北文理学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10519.jpg,/sch/schoolInfo--schId-2107934497.dhtml
中南财经政法大学,,湖北,1,1,1,https://t1.chei.com.cn/common/xh/10520.jpg,/sch/schoolInfo--schId-368376.dhtml
武汉体育学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10522.jpg,/sch/schoolInfo--schId-368375.dhtml
湖北美术学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10523.jpg,/sch/schoolInfo--schId-368374.dhtml
中南民族大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10524.jpg,/sch/schoolInfo--schId-368373.dhtml
湖北汽车工业学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10525.jpg,/sch/schoolInfo--schId-688909023.dhtml
湖北科技学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10927.jpg,/sch/schoolInfo--schId-302968985.dhtml
湖北医药学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/10929.jpg,/sch/schoolInfo--schId-688909561.dhtml
江汉大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/11072.jpg,/sch/schoolInfo--schId-368345.dhtml
三峡大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/11075.jpg,/sch/schoolInfo--schId-368366.dhtml
武汉音乐学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/11524.jpg,/sch/schoolInfo--schId-368372.dhtml
湖北经济学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/11600.jpg,/sch/schoolInfo--schId-302976118.dhtml
长江科学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/82305.jpg,/sch/schoolInfo--schId-368351.dhtml
中钢集团武汉安全环保研究院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/82609.jpg,/sch/schoolInfo--schId-368338.dhtml
武汉材料保护研究所,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/82709.jpg,/sch/schoolInfo--schId-368333.dhtml
中国航空研究院(610所),,湖北,1,1,0,https://t1.chei.com.cn/common/xh/82961.jpg,/sch/schoolInfo--schId-368339.dhtml
中国航天科技集团公司第四研究院第四十二所,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/83258.jpg,/sch/schoolInfo--schId-368332.dhtml
武汉邮电科学研究院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/84011.jpg,/sch/schoolInfo--schId-368331.dhtml
武汉生物制品研究所,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/84506.jpg,/sch/schoolInfo--schId-368330.dhtml
中国地震局地震研究所,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/85404.jpg,/sch/schoolInfo--schId-368329.dhtml
